Time,Names,Frame_idx,Bboxes,Emotion
141.64,"['Unknown']",3541,"[[0.6642185619899205, 0.12871345641121032, 0.7216591835021973, 0.27888052804129465]]","[['murder', 'love', 'victim', 'disease', 'death', 'faithful']]"
142.04,"[]",3551,"[]","[]"
142.24,"[]",3556,"[]","[]"
142.44,"['Unknown']",3561,"[[0.5308127403259277, 0.3684133802141462, 0.6019478525434222, 0.5154362027607267]]","[['halloween', 'horror', 'celebration', 'death', 'murder', 'love']]"
142.64,"[]",3566,"[]","[]"
143.04,"[]",3576,"[]","[]"
143.24,"[]",3581,"[]","[]"
143.44,"[]",3586,"[]","[]"
143.64,"[]",3591,"[]","[]"
144.04,"[]",3601,"[]","[]"
144.24,"[]",3606,"[]","[]"
144.44,"[]",3611,"[]","[]"
144.64,"[]",3616,"[]","[]"
145.04,"[]",3626,"[]","[]"
145.24,"[]",3631,"[]","[]"
145.44,"[]",3636,"[]","[]"
145.64,"[]",3641,"[]","[]"
146.04,"[]",3651,"[]","[]"
146.24,"[]",3656,"[]","[]"
146.44,"[]",3661,"[]","[]"
146.64,"[]",3666,"[]","[]"
147.04,"['RHYMASTIC']",3676,"[[0.41527397292000906, 0.21950290316627138, 0.4707965850830078, 0.34302511669340585]]","[['mystery', 'halloween', 'horror', 'mysterious', 'death', 'evil']]"
147.24,"[]",3681,"[]","[]"
147.44,"[]",3686,"[]","[]"
147.64,"[]",3691,"[]","[]"
148.04,"[]",3701,"[]","[]"
148.24,"['Unknown']",3706,"[[0.5079057216644287, 0.05824354338267493, 0.7409333501543317, 0.6028213500976562]]","[['pride', 'freedom', 'celebration', 'glory', 'celebrate', 'liberty']]"
148.44,"['Unknown']",3711,"[[0.5759238515581403, 0.3017444610595703, 0.7043341227940151, 0.6032832917712984]]","[['criminal', 'murder', 'mystery', 'danger', 'death', 'corruption']]"
148.64,"[]",3716,"[]","[]"
149.04,"['Unknown']",3726,"[[0.456423214503697, 0.39437136574397014, 0.6130305698939732, 0.7482624356708829]]","[['fun', 'holiday', 'celebration', 'halloween', 'mystery', 'happy']]"
149.24,"['Unknown']",3731,"[[0.4078876291002546, 0.3901084718250093, 0.5534440449305943, 0.7146657913450211]]","[['protest', 'danger', 'war', 'pride', 'fun', 'violence']]"
149.44,"['Unknown']",3736,"[[0.3677836145673479, 0.38661654033358134, 0.48680414472307476, 0.6759786454458085]]","[['criminal', 'danger', 'holiday', 'serious', 'freedom', 'mystery']]"
149.64,"['Unknown']",3741,"[[0.3502988134111677, 0.3350966014559307, 0.4706781932285854, 0.6217314099508618]]","[['protest', 'corruption', 'violence', 'faithful', 'war', 'pride']]"
150.04,"['Unknown']",3751,"[[0.3995993137359619, 0.15492952437627883, 0.4830003465924944, 0.363052731468564]]","[['criminal', 'fantasy', 'freedom', 'mystery', 'war', 'erotic']]"
150.24,"['Unknown']",3756,"[[0.4187444618770054, 0.13373530857146732, 0.500314576285226, 0.3235973176502046]]","[['criminal', 'murder', 'death', 'fear', 'dreads', 'danger']]"
150.44,"[]",3761,"[]","[]"
150.64,"['Unknown']",3766,"[[0.4404562882014683, 0.1836207253592355, 0.5128036907741002, 0.35328746977306547]]","[['criminal', 'violence', 'danger', 'fear', 'dreads', 'abuse']]"
151.04,"[]",3776,"[]","[]"
151.24,"['SALIM']",3781,"[[0.3733705111912319, 0.23324363950699095, 0.5279449054173061, 0.591789790562221]]","[['fear', 'dreads', 'disease', 'care', 'danger', 'horror']]"
151.44,"['Unknown']",3786,"[[0.3586860384259905, 0.2040224832201761, 0.5442814826965332, 0.655510978093223]]","[['celebration', 'fun', 'holiday', 'cheer', 'happy', 'celebrate']]"
151.64,"['Unknown']",3791,"[[0.030045300722122192, 0.046917408231704955, 0.38981495584760395, 0.8665494767446367]]","[['criminal', 'danger', 'mystery', 'success', 'fear', 'dreads']]"
152.04,"[]",3801,"[]","[]"
152.24,"[]",3806,"[]","[]"
152.44,"['Unknown']",3811,"[[0.48995375633239746, 0.6260311792767237, 0.5468454360961914, 0.751204354422433]]","[['criminal', 'addiction', 'fun', 'happy', 'love', 'danger']]"
152.64,"[]",3816,"[]","[]"
153.04,"[]",3826,"[]","[]"
153.24,"['Unknown']",3831,"[[0.2649492025375366, 0.7562129308306982, 0.2985288075038365, 0.8225588722834511]]","[['fun', 'happy', 'celebration', 'criminal', 'cheerful', 'addiction']]"
153.44,"[]",3836,"[]","[]"
153.64,"[]",3841,"[]","[]"
154.04,"[]",3851,"[]","[]"
154.24,"['Unknown']",3856,"[[0.738861220223563, 0.17667764330667163, 0.76570006779262, 0.23587326776413692]]","[['criminal', 'danger', 'horror', 'fear', 'violence', 'dreads']]"
154.44,"[]",3861,"[]","[]"
154.64,"[]",3866,"[]","[]"
155.04,"[]",3876,"[]","[]"
155.24,"['Unknown']",3881,"[[0.5154331411634173, 0.33415091983855716, 0.5658916064671108, 0.4459372323656839]]","[['criminal', 'danger', 'horror', 'evil', 'murder', 'mystery']]"
155.44,"['Unknown']",3886,"[[0.393343448638916, 0.8812980651855469, 0.41995011057172504, 0.9416409447079613]]","[['danger', 'criminal', 'glow', 'horror', 'erotic', 'fear']]"
155.64,"['Unknown']",3891,"[[0.17569809300558908, 0.920965346079024, 0.21523659569876535, 1.0050704592750186]]","[['glow', 'erotic', 'horror', 'halloween', 'death', 'fantasy']]"
156.04,"['Unknown', 'Unknown', 'Unknown']",3901,"[[0.07917564255850655, 0.7945528181772383, 0.12879584516797746, 0.9019248599097842], [0.8401132311139788, 0.17640719338068886, 0.872239521571568, 0.25128143552749876], [-0.0005697663873434067, 0.7907269190228174, 0.040084310940333774, 0.8822771708170573]]","[['fear', 'horror', 'dreads', 'danger', 'death', 'celebration'], ['danger', 'death', 'faith', 'fear', 'disease', 'horror'], ['love', 'glow', 'celebration', 'criminal', 'mystery', 'death']]"
156.24,"['SALIM']",3906,"[[0.040471404790878296, 0.7582444690522694, 0.09522517238344465, 0.8702620854453434]]","[['glow', 'erotic', 'horror', 'mystery', 'fantasy', 'halloween']]"
156.44,"['Unknown']",3911,"[[0.015482444848333086, 0.7314412555997334, 0.06721651554107666, 0.8388085743737599]]","[['happy', 'fun', 'love', 'criminal', 'celebration', 'smile']]"
156.64,"['Unknown']",3916,"[[-0.0012625157833099365, 0.7769703335232205, 0.03758265290941511, 0.8857895381866939]]","[['criminal', 'danger', 'fraud', 'violence', 'corruption', 'punishment']]"
157.04,"['Unknown']",3926,"[[0.07902638401303973, 0.7356600685725136, 0.11963168212345668, 0.8229326520647321]]","[['glow', 'danger', 'criminal', 'mystery', 'horror', 'death']]"
157.24,"[]",3931,"[]","[]"
157.44,"['Unknown']",3936,"[[0.3307263169969831, 0.12588289048936632, 0.39124202728271484, 0.26096810234917533]]","[['erotic', 'glow', 'fantasy', 'horror', 'fun', 'fetish']]"
157.64,"['Unknown']",3941,"[[0.4665002482278006, 0.09681724366687593, 0.5494693006787982, 0.26200252109103733]]","[['erotic', 'fetish', 'criminal', 'love', 'passion', 'hoping']]"
158.04,"['Unknown']",3951,"[[0.4495644909994943, 0.1075609600733197, 0.5657320703778949, 0.32590935722229974]]","[['criminal', 'fun', 'danger', 'mystery', 'mysterious', 'erotic']]"
158.24,"['Unknown']",3956,"[[0.40777765001569477, 0.14409324101039342, 0.5089566026415143, 0.33591158427889384]]","[['danger', 'criminal', 'murder', 'mystery', 'evil', 'fear']]"
158.44,"[]",3961,"[]","[]"
158.64,"[]",3966,"[]","[]"
159.04,"[]",3976,"[]","[]"
159.24,"['Unknown']",3981,"[[0.8275653294154576, 0.6430823310973153, 0.8718956538609096, 0.7181576320103237]]","[['addiction', 'luck', 'lucky', 'fun', 'risk', 'celebration']]"
159.44,"[]",3986,"[]","[]"
159.64,"[]",3991,"[]","[]"
160.04,"[]",4001,"[]","[]"
160.24,"['Unknown']",4006,"[[0.3069726399012974, 0.5201265244256883, 0.32925265175955637, 0.5713873363676525]]","[['criminal', 'addiction', 'danger', 'love', 'erotic', 'fun']]"
160.44,"[]",4011,"[]","[]"
160.64,"['Unknown', 'Unknown']",4016,"[[0.07696505955287389, 0.3930498758951823, 0.10485410690307617, 0.45674635872008307], [0.4815288952418736, 0.47274220178997706, 0.5203916345323835, 0.5550041198730469]]","[['glow', 'holiday', 'fantasy', 'mystery', 'horror', 'halloween'], ['addiction', 'criminal', 'danger', 'addict', 'problem', 'abuse']]"
161.04,"['Unknown']",4026,"[[0.1340329306466239, 0.5960807800292969, 0.16195671898978098, 0.6574925013950893]]","[['criminal', 'danger', 'happy', 'addiction', 'success', 'love']]"
161.24,"['Unknown', 'Unknown']",4031,"[[0.03774444120270865, 0.583928971063523, 0.07161480188369751, 0.6540640573652964], [0.10963990007128034, 0.6109066312275235, 0.13897945199693953, 0.6763292948404948]]","[['horror', 'death', 'halloween', 'love', 'mystery', 'criminal'], ['criminal', 'danger', 'fear', 'murder', 'horror', 'dreads']]"
161.44,"['Unknown', 'Unknown']",4036,"[[0.018104216882160733, 0.5772967262873574, 0.053757467440196445, 0.6515530177525112], [0.09617185592651367, 0.6014862060546875, 0.12978397096906388, 0.6740856473408048]]","[['happy', 'love', 'fun', 'criminal', 'smile', 'care'], ['criminal', 'danger', 'addiction', 'fraud', 'murder', 'mystery']]"
161.64,"['RHYMASTIC', 'Unknown']",4041,"[[0.07883023364203316, 0.5705339946444072, 0.11682184253420148, 0.6564556303478423], [0.44078874588012695, 0.46421559651692706, 0.48585353578839985, 0.555542960999504]]","[['glow', 'fun', 'happy', 'nightmare', 'love', 'fantasy'], ['criminal', 'addiction', 'danger', 'fraud', 'dangerous', 'murder']]"
162.04,"['Unknown', 'TRẦN NHẬM']",4051,"[[0.50352828843253, 0.45395297095889137, 0.5507734843662807, 0.5615125989157056], [0.04590284398623875, 0.5264213198707217, 0.08251102481569562, 0.6101229834178138]]","[['addiction', 'criminal', 'danger', 'mystery', 'fraud', 'erotic'], ['criminal', 'danger', 'mystery', 'addiction', 'fraud', 'faith']]"
162.24,"[]",4056,"[]","[]"
162.44,"['Unknown']",4061,"[[0.48928485597882954, 0.37049532693529885, 0.5483953952789307, 0.5005125923762246]]","[['danger', 'criminal', 'addiction', 'dangerous', 'horror', 'fun']]"
162.64,"['Unknown']",4066,"[[0.4652158192225865, 0.37734970213874935, 0.5159899166652134, 0.4935025714692615]]","[['erotic', 'mystery', 'mysterious', 'fantasy', 'love', 'halloween']]"
163.04,"['Unknown']",4076,"[[0.4301424367087228, 0.3457631610688709, 0.4858522755759103, 0.47617769998217385]]","[['mystery', 'mysterious', 'glow', 'fantasy', 'mystical', 'love']]"
163.24,"['Unknown']",4081,"[[0.3997671604156494, 0.3303698585146949, 0.4634983880179269, 0.4739515819246807]]","[['criminal', 'halloween', 'mystery', 'danger', 'evil', 'horror']]"
163.44,"['Unknown']",4086,"[[0.37243243626185824, 0.2978683047824436, 0.4340696334838867, 0.4335669562930152]]","[['criminal', 'holiday', 'fun', 'danger', 'mysterious', 'addiction']]"
163.64,"['Unknown']",4091,"[[0.37097770827157156, 0.34275030711340526, 0.43103470121111187, 0.4821153065514943]]","[['mystery', 'erotic', 'mysterious', 'danger', 'fetish', 'horror']]"
164.04,"['Unknown']",4101,"[[0.413980347769601, 0.3712967766655816, 0.46493710790361675, 0.4834960150340247]]","[['criminal', 'danger', 'halloween', 'murder', 'violence', 'mystery']]"
164.24,"['RHYMASTIC']",4106,"[[0.4465141296386719, 0.3454307071746342, 0.4939515931265695, 0.44705330379425534]]","[['criminal', 'mystery', 'halloween', 'addiction', 'mysterious', 'danger']]"
164.44,"['RHYMASTIC']",4111,"[[0.4741973195757185, 0.38259530445886036, 0.5125988210950579, 0.4675241197858538]]","[['criminal', 'addiction', 'danger', 'fraud', 'fun', 'punishment']]"
164.64,"['RHYMASTIC', 'Unknown', 'Unknown']",4116,"[[0.490675687789917, 0.36893323868040057, 0.5285971164703369, 0.44968526325528585], [0.8041107313973563, 0.36589080568343874, 0.8438004084995815, 0.448964103819832], [0.140441255910056, 0.37185823349725633, 0.17530998161860875, 0.4525366889105903]]","[['fun', 'glow', 'happy', 'holiday', 'touching', 'cheerful'], ['touching', 'glow', 'success', 'criminal', 'addiction', 'happy'], ['love', 'care', 'addiction', 'touching', 'success', 'disease']]"
165.04,"['Unknown']",4126,"[[0.3941844531467983, 0.04357401908390106, 0.6153274944850377, 0.449897705562531]]","[['fantasy', 'glow', 'mystical', 'mysterious', 'mystery', 'celebration']]"
165.24,"['Unknown', 'Unknown']",4131,"[[0.7976612363542829, 0.4438547104124039, 0.8209702627999442, 0.4940508887881324], [0.5095195770263672, 0.4430766029963418, 0.5361872400556292, 0.4961392841641865]]","[['criminal', 'addiction', 'success', 'problem', 'alone', 'love'], ['criminal', 'murder', 'corruption', 'suspect', 'punishment', 'guilty']]"
165.44,"[]",4136,"[]","[]"
165.64,"[]",4141,"[]","[]"
166.04,"['Unknown']",4151,"[[0.10390606096812657, 0.3419019002763052, 0.16088569164276123, 0.4675486125643291]]","[['criminal', 'success', 'fraud', 'serious', 'happy', 'murder']]"
166.24,"['Unknown']",4156,"[[0.13668521812983922, 0.3189109620593843, 0.18781607491629465, 0.451785163273887]]","[['glow', 'fun', 'celebration', 'happy', 'touching', 'success']]"
166.44,"['Unknown']",4161,"[[0.14891338348388672, 0.32888609265524243, 0.18974202019827707, 0.4269741603306362]]","[['celebration', 'happy', 'fun', 'festival', 'cheerful', 'smiling']]"
166.64,"['Unknown']",4166,"[[0.3219513211931501, 0.05127617669483972, 0.4539449214935303, 0.3386185358441065]]","[['fetish', 'erotic', 'mysterious', 'fantasy', 'mystery', 'halloween']]"
167.04,"[]",4176,"[]","[]"
167.24,"['Unknown']",4181,"[[0.33333403723580496, 0.05829605602082752, 0.48527322496686665, 0.3896195850675068]]","[['erotic', 'fetish', 'hoping', 'criminal', 'desire', 'mystery']]"
167.44,"['Unknown']",4186,"[[0.4764728546142578, 0.08187149441431439, 0.6113419532775879, 0.3954498048812624]]","[['fetish', 'erotic', 'mysterious', 'criminal', 'mystery', 'hoping']]"
167.64,"['RHYMASTIC']",4191,"[[0.5447107042585101, 0.17395622011214967, 0.6770302908761161, 0.4528552766830202]]","[['criminal', 'danger', 'dangerous', 'mystery', 'murder', 'mysterious']]"
168.04,"[]",4201,"[]","[]"
168.24,"[]",4206,"[]","[]"
168.44,"['Unknown']",4211,"[[0.48390248843601774, 0.17625300089518228, 0.6095247949872699, 0.4675881824796162]]","[['criminal', 'danger', 'fetish', 'erotic', 'love', 'mysterious']]"
168.64,"['Unknown']",4216,"[[0.4440830775669643, 0.1106268186417837, 0.5683545385088239, 0.3941512637668186]]","[['fetish', 'erotic', 'gorgeous', 'hoping', 'desire', 'alluring']]"
169.04,"['Unknown']",4226,"[[0.46763856070382254, 0.14275652264791822, 0.5664880956922259, 0.3626926058814639]]","[['erotic', 'fetish', 'hoping', 'grace', 'desire', 'gorgeous']]"
169.24,"[]",4231,"[]","[]"
169.44,"[]",4236,"[]","[]"
169.64,"[]",4241,"[]","[]"
170.04,"['Unknown']",4251,"[[0.0005485750734806061, -0.006428804189439804, 0.03089005606515067, 0.061956640273805645]]","[['glow', 'fun', 'success', 'holiday', 'care', 'risk']]"
170.24,"['Unknown']",4256,"[[0.49388626643589567, 0.10663034045507037, 0.6467868259974888, 0.4384345402793279]]","[['mystery', 'mysterious', 'criminal', 'fetish', 'danger', 'addiction']]"
170.44,"[]",4261,"[]","[]"
170.64,"[]",4266,"[]","[]"
171.04,"['Unknown', 'Unknown', 'Unknown']",4276,"[[-0.0002953149378299713, 0.2795654478527251, 0.061298221349716187, 0.4356248340909443], [0.30625176429748535, 0.0792176155816941, 0.4899870327540806, 0.5313620188879589], [0.8711650030953544, -0.005151152610778809, 0.9808857781546456, 0.26909976535373265]]","[['love', 'happy', 'care', 'fun', 'horror', 'fear'], ['mystery', 'danger', 'criminal', 'mysterious', 'addiction', 'silence'], ['glow', 'fun', 'vibrant', 'festival', 'vivid', 'celebration']]"
171.24,"['Unknown']",4281,"[[0.4526911122458322, 0.08730588640485491, 0.6473891394478934, 0.4557922605484251]]","[['addiction', 'care', 'disease', 'bothered', 'depression', 'danger']]"
171.44,"[]",4286,"[]","[]"
171.64,"[]",4291,"[]","[]"
172.04,"['Unknown', 'Unknown', 'Unknown']",4301,"[[0.5731539045061383, 0.35748321291000124, 0.6476478576660156, 0.5313464573451451], [0.14493811130523682, 0.6276420108855717, 0.18342840671539307, 0.7194701300726997], [-5.2168965339660645e-05, 0.6265005081418961, 0.04250042353357587, 0.7444748045906188]]","[['happy', 'smiling', 'love', 'fun', 'smile', 'happiness'], ['criminal', 'horror', 'danger', 'fear', 'death', 'addiction'], ['fear', 'criminal', 'danger', 'horror', 'hope', 'sad']]"
172.24,"['Unknown']",4306,"[[0.5554289817810059, 0.34648746914333767, 0.6291121755327497, 0.5218320574079242]]","[['happy', 'smiling', 'love', 'smile', 'fun', 'happiness']]"
172.44,"['Unknown']",4311,"[[0.5059572628566197, 0.40000555250379777, 0.559567758015224, 0.5237415253169952]]","[['addiction', 'happy', 'fun', 'love', 'care', 'alone']]"
172.64,"['Unknown']",4316,"[[0.4890390464237758, 0.41690759810190353, 0.5377759252275739, 0.5235793704078311]]","[['love', 'happy', 'abuse', 'addiction', 'problem', 'care']]"
173.04,"['Unknown']",4326,"[[0.5291737828935895, 0.4276433672223772, 0.5752574375697544, 0.519989982483879]]","[['addiction', 'problem', 'abuse', 'bad', 'bothered', 'danger']]"
173.24,"['Unknown']",4331,"[[0.5690277644566127, 0.41819505842905197, 0.6075385638645717, 0.5013303302583241]]","[['death', 'addiction', 'horror', 'danger', 'problem', 'bad']]"
173.44,"['Unknown']",4336,"[[0.5969413348606655, 0.4093571314736018, 0.6273211070469448, 0.4793105958000062]]","[['criminal', 'problem', 'success', 'danger', 'love', 'serious']]"
173.64,"['Unknown', 'Unknown']",4341,"[[0.33178962979997906, 0.36370979793488034, 0.361764737537929, 0.4255692920987568], [0.17899816376822336, 0.2948537251305959, 0.21162097794669016, 0.36670784723191036]]","[['criminal', 'violence', 'punishment', 'murder', 'corruption', 'danger'], ['mystery', 'criminal', 'horror', 'fear', 'halloween', 'dreads']]"
174.04,"[]",4351,"[]","[]"
174.24,"[]",4356,"[]","[]"
174.44,"[]",4361,"[]","[]"
174.64,"['Unknown', 'Unknown']",4366,"[[0.1957169430596488, 0.2879464891221788, 0.27022859028407503, 0.4556463332403274], [0.8394665718078613, 0.0947389148530506, 0.9357306616646903, 0.30692654564267113]]","[['criminal', 'erotic', 'addiction', 'fun', 'danger', 'happy'], ['criminal', 'danger', 'fun', 'dangerous', 'erotic', 'love']]"
175.04,"['Unknown']",4376,"[[0.7262728554861886, 0.2965024615090991, 0.7550995009286063, 0.36283753410218256]]","[['fun', 'addiction', 'danger', 'criminal', 'glow', 'negative']]"
175.24,"['Unknown']",4381,"[[0.11060137408120292, 0.2716060820079985, 0.14501077788216726, 0.35053477211604045]]","[['criminal', 'touching', 'fraud', 'success', 'defense', 'risk']]"
175.44,"['Unknown', 'TRẦN NHẬM', 'Unknown']",4386,"[[0.05069042955126081, 0.2385609339153956, 0.08929273060389928, 0.3257468995593843], [0.013426773250102997, 0.0322622193230523, 0.11240131514413017, 0.2886543273925781], [0.8476926939828056, 0.19475123995826357, 0.8968204770769391, 0.2905682457817925]]","[['success', 'happy', 'criminal', 'love', 'fraud', 'agree'], ['love', 'fun', 'glow', 'celebration', 'peace', 'festival'], ['danger', 'criminal', 'dangerous', 'violence', 'death', 'murder']]"
175.64,"['Unknown', 'Unknown']",4391,"[[0.09205222981316703, 0.26018333435058594, 0.12642604112625122, 0.337440187968905], [0.5318377017974854, 0.33540486532544334, 0.5596372400011335, 0.39921866522894967]]","[['criminal', 'success', 'happy', 'love', 'disease', 'addiction'], ['criminal', 'fraud', 'danger', 'murder', 'care', 'risk']]"
176.04,"['Unknown']",4401,"[[0.4532138279506138, 0.4318850986541264, 0.5197912965502057, 0.5806757003541977]]","[['happy', 'fun', 'problem', 'smile', 'love', 'danger']]"
176.24,"['Unknown']",4406,"[[0.41477571214948383, 0.4159755101279607, 0.49246236256190706, 0.5955837794712612]]","[['problem', 'bothered', 'fear', 'sad', 'dreads', 'bad']]"
176.44,"['Unknown']",4411,"[[0.3878495012010847, 0.38716582646445624, 0.47501717294965473, 0.596183353000217]]","[['problem', 'bothered', 'addiction', 'pain', 'sad', 'stress']]"
176.64,"['Unknown']",4416,"[[0.37836926324026926, 0.3542108687143477, 0.47422501019069124, 0.5806549314468626]]","[['problem', 'addiction', 'bad', 'fear', 'danger', 'immoral']]"
177.04,"['BINZ']",4426,"[[0.36310744285583496, 0.32605416434151785, 0.4656808716910226, 0.5421944875565786]]","[['happy', 'bothered', 'love', 'care', 'addiction', 'problem']]"
177.24,"['Tự Long']",4431,"[[0.33721000807625906, 0.3457267397925967, 0.4430818898337228, 0.5621172587076823]]","[['criminal', 'death', 'halloween', 'fantasy', 'mystery', 'murder']]"
177.44,"['Unknown']",4436,"[[0.31388745989118305, 0.38010076492551775, 0.42930054664611816, 0.6106492299882192]]","[['danger', 'death', 'criminal', 'bothered', 'violence', 'disease']]"
177.64,"['Tự Long']",4441,"[[0.30225396156311035, 0.39642518664163257, 0.41757140840802875, 0.6524460807679191]]","[['bothered', 'danger', 'problem', 'criminal', 'fear', 'death']]"
178.04,"['BINZ']",4451,"[[0.37515960420881, 0.4015048496306889, 0.47421891348702566, 0.612604474264478]]","[['problem', 'criminal', 'danger', 'addiction', 'fear', 'risk']]"
178.24,"['Unknown']",4456,"[[0.4361176831381662, 0.3375569600907583, 0.5270870413099017, 0.5461547488257998]]","[['criminal', 'death', 'bothered', 'disease', 'faith', 'fear']]"
178.44,"['Unknown']",4461,"[[0.5201076098850795, 0.31293623788016184, 0.6033932140895298, 0.506883076259068]]","[['happy', 'fun', 'fear', 'smile', 'horror', 'dreads']]"
178.64,"['Unknown']",4466,"[[0.596466200692313, 0.3111244686066158, 0.6720869881766183, 0.483592048523918]]","[['criminal', 'horror', 'fear', 'dreads', 'halloween', 'murder']]"
179.04,"['Unknown', 'Unknown']",4476,"[[0.6050934110369001, 0.397582765609499, 0.6605080877031598, 0.5317031012641059], [0.31696663584027973, 0.5278574625651041, 0.34393310546875, 0.588027833000062]]","[['problem', 'criminal', 'depression', 'sad', 'bothered', 'stress'], ['criminal', 'danger', 'faith', 'success', 'addiction', 'punishment']]"
179.24,"[]",4481,"[]","[]"
179.44,"[]",4486,"[]","[]"
179.64,"[]",4491,"[]","[]"
180.04,"[]",4501,"[]","[]"
180.24,"[]",4506,"[]","[]"
180.44,"['BINZ']",4511,"[[0.6899917466299874, 0.4001888396247985, 0.7318661553519112, 0.4952555156889416]]","[['faith', 'pray', 'criminal', 'death', 'addiction', 'danger']]"
180.64,"['BINZ', 'Unknown', 'Unknown']",4516,"[[0.6744561876569476, 0.40359288170224145, 0.7194521767752511, 0.5034195127941313], [0.13604680129459926, 0.48648204500713044, 0.18496673447745188, 0.5878501770988344], [0.13358238765171596, 0.3703294178796193, 0.16416467939104354, 0.43648495749821736]]","[['criminal', 'death', 'murder', 'abuse', 'violence', 'victim'], ['horror', 'glow', 'mystery', 'halloween', 'nightmare', 'mysterious'], ['criminal', 'love', 'success', 'glow', 'danger', 'happy']]"
181.04,"['Unknown', 'Unknown', 'Unknown']",4526,"[[0.6061499459402901, 0.3764219738188244, 0.655487060546875, 0.4928395710294209], [0.45120562825884136, 0.523124755374969, 0.47713654381888254, 0.5832415383959574], [0.37805523191179546, 0.4204901135157025, 0.41517203194754465, 0.4990403311593192]]","[['criminal', 'sorrowful', 'depression', 'abuse', 'sad', 'victim'], ['criminal', 'danger', 'horror', 'violence', 'fear', 'mystery'], ['criminal', 'danger', 'violence', 'addiction', 'fear', 'murder']]"
181.24,"['BINZ', 'Unknown', 'Unknown']",4531,"[[0.5920104299272809, 0.3575780959356399, 0.6420880726405552, 0.4781210460360088], [0.36013855252947125, 0.43195013015989275, 0.3957629884992327, 0.5114363413008433], [0.44299163137163433, 0.5326974656846788, 0.46931937762669157, 0.5932217552548363]]","[['criminal', 'violence', 'fear', 'dreads', 'depression', 'abuse'], ['criminal', 'danger', 'addiction', 'violence', 'punishment', 'abuse'], ['criminal', 'danger', 'violence', 'fear', 'punishment', 'dreads']]"
181.44,"['Unknown', 'Unknown']",4536,"[[0.5973201479230609, 0.33383160545712426, 0.6484425408499581, 0.4525930919344463], [0.33369840894426617, 0.4148096054319351, 0.36905176298958914, 0.49382318769182476]]","[['criminal', 'fear', 'violence', 'dreads', 'horror', 'abuse'], ['criminal', 'violence', 'danger', 'fear', 'addiction', 'erotic']]"
181.64,"['Unknown', 'Unknown', 'Unknown', 'Unknown']",4541,"[[0.6180552755083356, 0.3063210684155661, 0.6721759523664202, 0.4247537037682912], [0.31524201801845003, 0.407073974609375, 0.3561502524784633, 0.4978419409857856], [0.12821574722017562, 0.3625395638602121, 0.17797604628971644, 0.47146812317863346], [0.430086476462228, 0.5081719898042225, 0.456662791115897, 0.5704130142454117]]","[['problem', 'criminal', 'addiction', 'danger', 'happy', 'punishment'], ['criminal', 'danger', 'addiction', 'success', 'violence', 'happy'], ['criminal', 'danger', 'struggling', 'fear', 'violence', 'horror'], ['criminal', 'punishment', 'violence', 'danger', 'corruption', 'fraud']]"
182.04,"['Unknown', 'Unknown', 'Unknown']",4551,"[[0.6567156655447823, 0.31076552375914557, 0.7052239009312221, 0.42663604494125124], [0.4153391293116978, 0.5038557506742931, 0.44082140922546387, 0.5614127507285466], [0.3475912979670933, 0.4093193780808222, 0.38221161706107004, 0.4886757078624907]]","[['faithful', 'pray', 'success', 'happy', 'faith', 'corruption'], ['criminal', 'danger', 'fraud', 'corruption', 'violence', 'success'], ['addiction', 'criminal', 'danger', 'bothered', 'problem', 'depression']]"
182.24,"['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']",4556,"[[0.20005456038883754, 0.39484393407428076, 0.24498374121529715, 0.4919246794685485], [0.6663483210972377, 0.3180741204155816, 0.7166571617126465, 0.4351589566185361], [0.15320069449288504, 0.3803135705372644, 0.18797928946358816, 0.4652445354158916], [0.4066112722669329, 0.5043373107910156, 0.42976508821759907, 0.558966803172278], [0.35404876300266813, 0.4105347830151755, 0.3880730356488909, 0.4859191652328249]]","[['criminal', 'danger', 'addiction', 'violence', 'problem', 'fear'], ['faith', 'faithful', 'criminal', 'success', 'pray', 'happy'], ['disease', 'glow', 'pain', 'addiction', 'care', 'bothered'], ['criminal', 'danger', 'fear', 'horror', 'violence', 'dreads'], ['criminal', 'danger', 'punishment', 'violence', 'addiction', 'abuse']]"
182.44,"['Unknown', 'Unknown', 'Unknown', 'Unknown']",4561,"[[0.1427337101527623, 0.4020748441181486, 0.17367049625941686, 0.48119884067111546], [0.21289464405604772, 0.4145029764326792, 0.2556785685675485, 0.5105145772298177], [0.6573121207101005, 0.3445950159950862, 0.6981263841901507, 0.4457608783055866], [0.3530213492257254, 0.4479851798405723, 0.38357741492135183, 0.5118382166302393]]","[['glow', 'disease', 'death', 'refreshment', 'mystical', 'exasperated'], ['criminal', 'danger', 'addiction', 'fear', 'dreads', 'violence'], ['criminal', 'corruption', 'violence', 'punishment', 'success', 'victim'], ['criminal', 'horror', 'mystery', 'halloween', 'erotic', 'danger']]"
